url_id,url,url_sha256,category
70,https://www.t.me/,d4a4bf5eb039032c59b0ed11e270166fcb098412e05050677a09fc407603e7a1,benign
71,https://www.flickr.com/,8edd6193981e806a4e1278807573daac68ae4c2c994c69e44b69d6185828aa74,benign
72,https://www.criteo.com/,81174d3114b0a5e994350c9b2b16e330c06b2ca04269bcd18361155a7bb862d1,benign
73,https://www.adnxs.com/,cf0165bd25beaf1d92879fdb4f6057b17011e0e08a5f5ac270362a60296ebc2e,benign
74,https://www.windows.com/,e9158c37e4fb577110a25b739a3e0f0bede2c905d12c429ababefc60a94745bb,benign
75,https://www.samsung.com/,c031e10defc2d0f4af740774e42f32fc50dc93b6cd4879ff91afe510bea38839,benign
76,https://www.webex.com/,4a700779a24988e730f22bd5c710da85e0a285bbf535c1092e15704c94d50c95,benign
77,https://www.health.mil/,41bfa8f8d170a0384a904e159d8cce60714aaf5ee23c9df139ba0bee92a487ae,benign
78,https://www.archive.org/,d6ece2f4a332f241efb8b1e6d61a0661034da4756168462b19fa1b91aca6c137,benign
79,https://www.vk.com/,df9d5a15e48576b97f4aec25a3332f3d3e8db2ad6c1ffcdf847d418940edfce2,benign
80,https://www.apache.org/,1fefad13b3932bf409634468fd1a42196f32f5f78a3e6cb6a63b7aa769ee2d04,benign
81,https://www.paypal.com/,a0277f3e8c3bccbf4dc8954b6b61345931c30cb30120602c78f09bc20bed49fc,benign
82,https://www.omtrdc.net/,135fde76626a16a1cc9a968a3e7e3a2acd31635be80f1959d1cafb7a8506cc3d,benign
83,https://www.meraki.com/,d660439b739c59ffb9049ab81db92a88111ccd244bb8c5244725c3eba2ce973d,benign
84,https://www.medium.com/,a93ec3e8eddaa880217998592455f6805441b1a1e789fde630fc2577fcce37ae,benign
85,https://www.soundcloud.com/,7ae9d038bd9427fb426ab239ab4050bcb6f7ca7042d57b5390322c5101b6b431,benign
86,https://www.cnn.com/,1f6b6718dca2ced4049cca4c55aa91b152dcfad7bd8b056254547e3d57f3cb8d,benign
87,https://www.miit.gov.cn/,bdda2f78e9e0b847c8625549729d93f756957257167513a5b447e4e58324a96f,benign
88,https://www.amazonvideo.com/,5e97761bcffcc3a895398be912688dbf3950fb90513da2094d43df5bc7b71857,benign
89,https://www.ebay.com/,4f0783365fcc0c95d96e5d4969cb7103d88605e25b80d9155f86b9f816006004,benign
90,https://www.w3.org/,4d601f941b898d71b39c7a4e16412d259aa070ca42b6c05d5cde66224d43c687,benign
91,https://www.example.com/,49365e2b6b265ccba4bed01f5fa3cbcf6a028e5354d2b647f5eb37be735991c5,benign
92,https://www.gmail.com/,b68db0fbef3c980c75a64bd8074bc7cf4d7aa0aa7b551cf1a5ea14e223e9b766,benign
93,https://www.forbes.com/,6e6355ed37a3c9593d7a5ccaf2340d3b3604fb4e4a7cbcbfb032e003613dea45,benign
94,https://www.theguardian.com/,52631d4deab5e2a2aeee1ebf8ab214444d41e454ef8663e92ef78727e27d9dde,benign
95,https://www.applovin.com/,79ed2628550f8aca3410b8c2f1294df769c2c6e1dd3a83e1516e67a9037eb132,benign
96,https://www.demdex.net/,64a8062ec0f7a910adbf72f5e1b71db528d758ae8b3c232f20e8c1d441e78e16,benign
97,https://www.t-mobile.com/,a8106192bed87328c0610b3f00affa0111cb705b15b3a7cc14a96b5a9ce9e2a3,benign
98,https://www.salesforce.com/,5a800a68f67c85e1158caac04d7571fd645fadb4db02255a64f72805ff5c7e2a,benign
99,https://www.adobe.io/,b99e97bdf01ccbad283cf71ea521626db3ce6015be606d3286261d698433099d,benign
100,https://www.rubiconproject.com/,2ffce6a64a526173ee3be6b0db136d0e1b715069281386510e078ea591d2005c,benign
101,https://www.lencr.org/,a6d3c1367a03884e98c8f2d289780ccda905663662004381775252d70a7e9909,benign
102,https://www.slack.com/,148f0c49385f68d5b64290e59b7d8eeb42e8e3dfa405a897048c49fdfceea1e9,benign
103,https://www.taboola.com/,b25405424e5d791a3e080b9694241ecea7a2ef6f57ce0272eede8ebb0ca0d14d,benign
104,https://www.bbc.co.uk/,445fc7e3c09155599ac61ecc24edd22ff6ae73aad83acc416418b5588d8dff76,benign
105,https://www.xiaomi.com/,3a7a52afdc02d81d67457cfa34272a4d75d98aafda8d31d36b8af2767abed948,benign
106,https://www.mzstatic.com/,4adba3048127161fa26fe0289d365a48afb0551e3da6440519a95576e5569265,benign
107,https://www.sciencedirect.com/,42785766fd11dc29039fe2bd02120849049085f9118ed4aa234a125fde6bf9ff,benign
108,https://www.creativecommons.org/,a0400de43c9ef8ff117aa1f7e244ede91aa4b51fc657b446847483d7bd7c2cea,benign
109,https://www.tds.net/,b72dcf49a7c585425b9c7e2b2b3c683a4a8131e9dd25c8446e669339d48cb7e3,benign
110,https://www.ring.com/,82a659e919d8c3252ad88337a6c430d8ee490c409c46d994aa60b0be13b5d429,benign
111,https://www.kaspersky.com/,66880c3f622a903b8db8d0c59d10aab415f5f154f9b0eec6a9e2e410ac1559bd,benign
112,https://www.bbc.com/,2e16272a3680610a47e03f5e4d6994b01c592373c37ddd960896c8d973dde03d,benign
113,https://www.doubleverify.com/,8894fb97ffd4d8f3a863b272591b759adbfce0cc4e33d133445d844d7b33b598,benign
114,https://www.nginx.org/,0a0ec0c7002014f8cc0ef576c592372a42b0c8904e2cd6189664942327c2bd97,benign
115,https://www.discord.com/,1a39a29749efd76d688d463b2b1d8eee8f9073165d9ce4045365c1cc1d543a14,benign
116,https://www.sourceforge.net/,90761a9632ec42bb2c6a8b0847be519d69e82db6d0e0b8b1cfabe174cd60b7b0,benign
117,https://www.hp.com/,8734898437bb423e7bd7701d5381fb80b37ded59bf3d9a1f8fc22d7dc4b17a0f,benign
118,https://www.roku.com/,c46b839668acadb7216a906d822468e97540e9fb6cf84c60febc15da9be784ff,benign
119,https://www.imdb.com/,2208fd3036d4f1ffa4844ce2b2e55e47fb2abe4bf1025ea7968f3579df30cdd2,benign
120,https://www.nginx.com/,6f394f1fd799f1bdb11d9a6775abf64b73d1a55fa214e22dd6bf2c403933b07c,benign
121,https://www.mit.edu/,48b327b71a4b7d009c345120a6778a3e7729a573df1313a72215dce2d0380e18,benign
122,https://www.cisco.com/,ffe73313afcd583bad1357887bbf30f4468700ed9e5c33031b283825bfc787a6,benign
123,https://www.twitch.tv/,d4f11952021144cafef8472b9a985bb0722103450089734bf80325866151bd15,benign
124,https://www.mcafee.com/,03be4cb85c823d0482ebe7e50380c65d77b01fbe353250595efb1369e2fceda3,benign
125,https://www.userapi.com/,328b52f439c7ae4cc8c00e4c0d1347336f757924eb6c000f27ada066ac6e3213,benign
126,https://www.who.int/,7ebd5eb146705ea5b943340ab07b930b92656f08c7c7d7a9c4af4ac1dd43986b,benign
127,https://www.miui.com/,cbf332cca8099b8d0ccefd7ef7d31055310494da63438467f05c95e27989c3ca,benign
128,https://www.ubuntu.com/,d8477e3293f638e0a0908b9200087e35ca5499ce635f0fda0ed458dbc41ca82e,benign
129,https://www.scorecardresearch.com/,00eb81860cbcd2361a050cd8c3d266e427bb613872600e5fb0dcaa66546717d0,benign
130,https://www.wikimedia.org/,e3217dee327e7790fc24b0ec1b99d6e9e141c22ed315c1e3a12d51b0ea7256f7,benign
131,https://www.researchgate.net/,afce5963a9c216076c67432a0e4526f80c357475c61e9e4e6e7f68314b65e2ba,benign
132,https://www.wixsite.com/,2bbb48502c10cda8fe735be236454e2edd7bd422b47de5b5dc0e8812d6fc1312,benign
133,https://www.mtgglobals.com/,e9095c1f410c12ce556e57469c6a3b8c28b4179d3f08cc6ef6de7c4dc9418b26,benign
134,https://www.amazon.co.uk/,375f9a4556ce9dc26ec205c989017026c17aab2ad31578a2eb9989c880cb82ab,benign
135,https://www.issuu.com/,e7fef3295b3427959a8dcdf97e225c4657057776aca1819164a4e0f52f7b956e,benign
136,https://www.hubspot.com/,31d11f63e3c14cb861c52a1e531b81bf681b9aa79fbca7c61557c8319b51ec5f,benign
137,https://www.ibm.com/,4db5772aa8fc1c7a50a7385bb67e0b14b80fc4b707112af559d251bd37cca700,benign
138,https://www.go.com/,ec0f8b5bd70e8f99376f93b22a0e5075ffa2801f78c9bfa59400636b61f2693a,benign
139,https://www.smartadserver.com/,ead42382b633f52617a86d8c4a25f7caf2a9b375e188620c100ff67884b05deb,benign
140,https://www.ampproject.org/,cf735fc988ac20ea5c8cc34c1a69a02c8200d055081abb1b3d41e7a02174c3b2,benign
141,https://www.tinyurl.com/,1ea7da314373e790881d7e8662cd2282acd5fd03d45d3a96f699e7bec3c7e351,benign
142,https://www.cdc.gov/,0ad92b04c3d40b7e81d93d98a2051ecb55fdf1eb4b56d29c7aa9a366083eeebf,benign
143,https://www.launchdarkly.com/,9c1f7bdc8b365eff565b7099cbd07e1ec0dc284bb27665cce6056d88a5d4d91e,benign
144,https://www.android.com/,8f3ce4dc0099158a5ee8e9d7760a1372a2a9f11564c2529a6d34d8d38c0f66d0,benign
145,https://www.weebly.com/,6140f99f23b1b3809c3cb0761955b4c841ca32ab2cd5a61b68780be2aeb8137c,benign
146,https://www.reg.ru/,5e39ed836798a8da9f2d1ececad4921517a85bcdf894574291d56b2e0aba6264,benign
147,https://www.oracle.com/,3bdd3eb53277825b1e794d32216630c65dca4404d21c769a3032520e6a5a53ea,benign
148,https://www.shopify.com/,d83d5c546dae59a02e0c43082351a810b14a90d673c9e32c68606a132be71e70,benign
149,https://www.dnsmadeeasy.com/,3f33677e0c71454dca721f984853472abffc3125d8969e8b0c10217b1db3cef2,benign
150,https://www.doi.org/,770d35522c1668bf19bfff7d92c7b87ee5f009ec8752b7d132d50f128d5bc55e,benign
151,https://www.canva.com/,ee76fbba779289eb77a3c0b752cd1001a89602ced7ccb52407990528087bc43d,benign
152,https://www.rambler.ru/,b47cfa579cab386fa70fc2b1ccf9ee627fd256f469cd2fefa45319441893c192,benign
153,https://www.washingtonpost.com/,28a45ad2234d9ba6f8324062c5077bdd1b0ae0d0e2cc6f53e27be2c9e9702717,benign
154,https://www.harvard.edu/,e78725220308e947f16525efebdbaf861b7f4ee242ad6ebe8a7d706f9a4e9a92,benign
155,https://www.booking.com/,10e1acb075d17e4d1fdac30c3153e6825fa6ddc99643eee7c7a240e789a028cc,benign
156,https://www.linktr.ee/,8282fcfe4cf98066f26fec600d1ef1690d4b703df5a1a31292be29f573844642,benign
157,https://www.slideshare.net/,63f5d7b0e2a5fe6708bddf0ed93e5a0b183ed22da4d7bf1b9ef37b86864fb22f,benign
158,https://www.att.net/,324474480b22cab7c36363b9eefb71a876262cd82ef4a4f2b158a8453970a09a,benign
159,https://www.dailymail.co.uk/,ce43488fe6b53a66f1c6e43e7753c41d5c30d2c8b8489dc5fac86a09c5e6f12c,benign
160,https://www.trendmicro.com/,37c4db9aea315bc8a71e7307e8742c46e190cb3ddf129a7e94ac034c10cc8f7a,benign
161,https://www.espn.com/,de94e4ace69de6fc7221033d50d486ccdfe8087b51d752589e0a0a72bf48e690,benign
162,https://www.elisa.fi/,82eb0dd96bbf2d21d7a237cc2be02dce58fb0bb0627a345f270662634d5a2846,benign
163,https://www.mozilla.com/,da77c4d1e3f810ba7a0b83266c7fae49bacf0be0d286463e6b3638eee7ea2beb,benign
164,https://www.adsrvr.org/,b3faf2edc90397898c0a5add6265002ca42b81c8c0f67cc174e235945e0a7f50,benign
165,https://www.sharethrough.com/,7ed634ba70231550b4e6526b4a8f59e4bfa576ee7b9ac87a85b92711b21ab03f,benign
166,https://www.force.com/,b1b7407a76fd6db781246b09b4230be9e1848eeca07bf8cfb3a59d427583d883,benign
167,https://www.pubmatic.com/,b2808833f5ab285591dd9c7e29865d6e73ab56431f4af30620d425a44942a397,benign
168,https://www.wp.com/,ee0fcd160a1cbf744f22250db449880da2d29c8c33f7b28314d945c5be945b0c,benign
169,https://www.wiley.com/,34d465ec3e47de8b7c8e158c87454884f834335f5aa8d4b7aff320e4cafe5ec1,benign
170,https://www.grammarly.com/,324c6f2b51b260f2c8e9af8a869b78eede1dd49986d1d0bb066992aa58f32157,benign
171,https://www.avast.com/,56be2681b41259979254c26c2f28a06972fd024be15da760a16a5bc113c2c6a2,benign
172,https://www.stripe.com/,db2ed4b791af6abbdf17b328ab1cd4d9d9dbae93461d332d40d256c4a2d6345c,benign
173,https://www.weibo.com/,fc529dafb32d92a6cb4d91d570ba0ff07b6ce0335550bde1fdc6fb65df91dcb4,benign
174,https://www.nist.gov/,25fd9273483431832311a2c493e1d417b1282f105c74ad7111629b66c4073e6c,benign
175,https://www.bloomberg.com/,d1bff2d5077e813f050e3cd6748964ef6ed683f406957c39f6e969a08b6d8f8d,benign
176,https://www.teamviewer.com/,fc23a9690391ba494dc359caeec8990fbed2fa3a1e7a7c5526f8ca752f7f890c,benign
177,https://www.wbx2.com/,81e744a1e82950e19631410cd2d5d614d91f626c8b5058199c76413ac851c9df,benign
178,https://www.opendns.com/,f10c195760ffb3423fba107e3daa576a8ed7cef6d43a181bcf5fdee96433d941,benign
179,https://www.moatads.com/,3b7e897df951ac2419f5781b94119226cf38893bf7bdcee9bcbdfce383954781,benign
180,https://www.media.net/,55ddaddf11b32948015aceb4034ed986a02c1cd3ec5d1950e9a29abd0978cf4c,benign
181,https://www.appcenter.ms/,9f2edcc0fb1793ea4efb612708445c5f9c326230852696402a5159001e8ea1ba,benign
182,https://www.drom.ru/,1c3b3697f4e1176fe7f4846c05133fd99a4bfcd10855b4685115551d8468dfc7,benign
183,https://www.google.co.uk/,9be64c561653bebec0e9e0553530ebad3482cafbac0f0c94e2553c6a0cae8de1,benign
184,https://www.etsy.com/,bfc328c769d020b3b0aec8066f7f8cbf3d328c9ea4e67733094d4e3fcc45df9f,benign
185,https://www.steampowered.com/,13e515ca56397fc0c39bb9007b36a113a4a60ec977d272a78e7d81d26b0f8073,benign
186,https://www.nature.com/,76ad6e98c47f6ff5e59891dfea445ef2d585343dde5765f211e4742837a53a38,benign
187,https://www.wildberries.ru/,68d81d7a5777bbb912420c58b734170dda552de6331953412eddafdfa0e15ef2,benign
188,https://www.un.org/,976d31fadb331ab8695d5b0545ba9ba3d6a7ddbc4f6628d271d3263e458801bd,benign
189,https://www.tradingview.com/,c98ac84cc2d6d8568e05826087ca734f9f8c5775aba0958a8abba2a07b0162a4,benign
190,https://www.php.net/,fdf650ec29e98bd7e2c05d6d16a9f76b96129e76899bff30619b2c281b42f0eb,benign
191,https://www.businessinsider.com/,0b92f2c0de3283895f79146b9a1fe37174786a0c28af799456b51e190aace0aa,benign
192,https://www.adriver.ru/,83c804f57e8739abec91692793cbcecb6c90b9606cca4b0856ae4833fadfb21a,benign
193,https://www.nasa.gov/,1c0e60a28411b0fe0e729c9932c8cac3d055c8e24ce76ee03d8f4f85053ff4c0,benign
194,https://www.branch.io/,ad989a2137fcfe50500e364e5591df5f16d38f30ddd8dfa7f9009034b651ae95,benign
195,https://www.quantserve.com/,0cf84bd572e254bc8afe19d80162fe716fcdce7d973a5a1faf87b179286cab3a,benign
196,https://www.godaddy.com/,cbfc6298b6dca2eba2a0320b796c99d43cff483200fd8ca0025f9fcfbe30cf7c,benign
197,https://www.unsplash.com/,4a26926d2329f504dd247014f96d828e129655b07bd7fbe8a948a6f4f97a180a,benign
198,https://www.google.de/,ce2eb5b9be5a2e24a398579d524547038465ebd9523eb16670a5776a70590fa3,benign
199,https://www.sapo.pt/,209a17a8f8d2b76b5d4f6693e090f9b2da77117f0a91cf7caaf9c46ab1229f23,benign
200,https://www.springer.com/,a558e88d4ea803fd1c26b77b26bef2bb74c8bb161cb1ea70e5d703663b040501,benign
201,https://www.crashlytics.com/,1b2b400f249d51c63305fcc3d1443f39bb9dfe25a1d1fa7e0a5ffe456fdc3f6b,benign
202,https://www.dailymotion.com/,5fd4cab0d364be6ed4281e2f0f29e6e3bcc7567424b4e33316ce9a1e409e0721,benign
203,https://www.arubanetworks.com/,e141e19c2fe5ec429568159512c7f4f0ba88c3853e68b5374ba54494dfe3a617,benign
204,https://www.list-manage.com/,9cece114477900a86425a4d59902018fc6d53bea5e5e5ff860bd13f56f164d89,benign
205,https://www.datadoghq.com/,2850f31e276b1d5ea84ab307c491a60a1ef46ea3c2986ceb55e478fa3cafd145,benign
206,https://www.eset.com/,a0e301d24a5bf0599d974b8506b2306a1924eabf0709b4a67febc8bf5d023b4f,benign
207,https://www.taobao.com/,0ee92811f0841e3bff96b45a1c643598bd62fec59e10e21a97f2c39adc7b2d67,benign
208,https://www.stanford.edu/,eccb970ba1ac5bfc9cf07d2aa3061b8f86ac55f32343653c776663762a532621,benign
209,https://www.dell.com/,a377a60d94a4bcf07ae45ba2f3a4e005938f99efa10c96bf983ff8b099cb716f,benign
210,https://www.quora.com/,1a78e55d6617c7d284366c040d5d78c63e2c2150bef5c77505394cbfe75d4f59,benign
211,https://www.lijit.com/,904051bcbde0f5177ef4323f10f278a5fe1911255e73d6b2b6d3cf37651781a4,benign
212,https://www.discord.gg/,c573f2fdaa40a17c8acb5fe82764174c9a6db8adf4dd37bb196f4017365dd735,benign
213,https://www.netangels.ru/,55cb404a065651ab2350035cf002310a99774a0595b3a1522505f01e330e6f93,benign
214,https://www.indeed.com/,1dea262aaa49b98ab2fb092e8e5c859374995a39b7e9688b807eec29739600d9,benign
215,https://www.checkpoint.com/,26635bfa8a29ec0c481726da79c53be1defc95309a4679bbe319db8f8516605c,benign
216,https://www.comfortel.pro/,206e972774e20a3bc33803331579089b2b7c8863afd4e308acc29a5b0af6457e,benign
217,https://www.comcast.com/,06153260a8f341ad54b6a017f72073e9114d0618ab8aab4c47a8aedede395227,benign
218,https://www.cnbc.com/,25259a1f79cf776b6d4146b07b3e0d1663bd2b14512af18073c451da301c24e0,benign
219,https://www.gnu.org/,c351b4c037bc579718bffd3fe53f88364b108e781e863d198c8a8601c7a80a75,benign
220,https://www.yahoo.co.jp/,bd7c817a6a717d8d836a469066be38be62fd986f6676b70de56cb39c11c4320b,benign
221,https://www.openai.com/,dd841f72fd8bb2d8e0b6e4a6d890eb7edb0c42571fa3eaa970b13d567010dcf9,benign
222,https://www.outbrain.com/,426a76c11b6f2b0394d6895dd433af4ebb83ddd949c53137700f4ac728a29b20,benign
223,https://www.ea.com/,91aef3781cf3ef2d158c263f6c3fc4c8fcbe809b4804199f3faeecf4d6bb0a37,benign
224,https://www.stackoverflow.com/,49b3bcc1a4864f8bb07f07c722efeb8dd000e3bdc96c0ee6dd661096bfa32e91,benign
225,https://www.eventbrite.com/,0d966d3dd1db911a133cfd410a9e8c06925b0eb3023338e85cbc9271f6efad3e,benign
226,https://www.id5-sync.com/,c2cd7c7900787694023a158aef3cdaff7b45522686a012ff31594a452698c9c2,benign
227,https://www.foxnews.com/,1bd8f23943e5d7047b76a76a6b0caa25997fdca9fbff6845a85212882a3a073d,benign
228,https://www.mi.com/,096db4d44ec63b1bd998930073657c94a48f83dd3222b035128630a5d4884e8c,benign
229,https://www.cpanel.net/,81cc1ec731d8c1024733872f849ba208acf67bd232ad05dc0f1a72f3c3c38393,benign
230,https://www.sophos.com/,f466bd5c96e2775a787a395de3fc2d60adc66247a1e7067bec01934f2a0321a1,benign
231,https://www.sohu.com/,0fb85dcc2e1de92a285e862caebea201cd4cc9cf2633d23c3c670232a5a755e9,benign
232,https://www.inmobi.com/,3f758513f76691c94d120ea9cdaea99147f11a90ca704c58ea359904e0c6093d,benign
233,https://www.zemanta.com/,c7b632e1857b6358d4d2c2b17aede51f25e24bb449e283af2e9560311841f850,benign
234,https://www.npr.org/,681ff292f1a22c7190c81be037fe28a281d69e69cf5473ce171c1fb7ccf3436b,benign
235,https://www.forter.com/,eba1437a49e3cdd0faf5d8c724a2c2d3412638722a2e99eebe5c6a62bcfeed98,benign
